image,class,sha256,split,version
SPC-EAWAG-0P5X-1592193967343150-12939334943495-003579-062-1570-1178-100-40.jpeg,paradileptus,55a4ea679dff837168ccbec438dd4d520b00f0fd8fcd7597f2cf528d360c26a7,train,1
SPC-EAWAG-0P5X-1592194027308425-12939394948482-004179-103-682-770-40-116.jpeg,paradileptus,f91b210fa68f02892f65ddfb640f6f2587f5a192203170127c4e1632278271b1,train,1
SPC-EAWAG-0P5X-1592194066351691-12939433951725-004569-109-1222-604-32-84.jpeg,paradileptus,87965767c28df31e3455440e30568f0244041dc9ab66a7141fae0b10a4126335,train,1
SPC-EAWAG-0P5X-1592194072343952-12939439952223-004629-085-1010-830-64-72.jpeg,paradileptus,0309fb4d2f9659b9fb6e9e11a7bc133560193bd83a1195ed587702805731e938,train,1
SPC-EAWAG-0P5X-1592194128305560-12939495956879-005189-017-1860-1746-36-120.jpeg,paradileptus,747c2037ce7d3d780e6dae7515d4eff9c39b22bbf76910ad81be29ae6dbf61fe,train,1
SPC-EAWAG-0P5X-1592194185316298-12939552961617-005759-010-1966-2050-56-56.jpeg,paradileptus,f890c7cf718e1e3268bfade3e5d76c2f5ae87a591516e66095753e4c0c456945,train,1
SPC-EAWAG-0P5X-1592208043809966-12953411254303-000339-108-2018-666-32-96.jpeg,paradileptus,a2138f599507dce1732906103c5f5ea77d0ba15d74a7030e3b7d09c3a02a7cfd,train,1
SPC-EAWAG-0P5X-1592208045825126-12953413254469-000359-060-1954-1330-32-92.jpeg,paradileptus,c7d4c9fc49a885c1ac3cc4c226a6e21d214c4f4ba518bb7d57fceca796590b3c,train,1
SPC-EAWAG-0P5X-1592208411893370-12953779284895-004019-038-3316-1806-40-96.jpeg,paradileptus,0d759e0b40bc21349e0573fe37806fa052020830b9fc5dc4a1ac04e680d554d0,train,1
SPC-EAWAG-0P5X-1592208414879463-12953782285145-004049-071-2706-1230-36-84.jpeg,paradileptus,039c1ae143204067475a778cd2513a6458f1c24101ae77d8823689d864b06c10,train,1
SPC-EAWAG-0P5X-1592208419850675-12953787285561-004099-097-3034-912-48-92.jpeg,paradileptus,08f531015b7c2dad946f294ecd21879aed13b2e508101b8f16633c2d04d2c91c,train,1
SPC-EAWAG-0P5X-1592208456849073-12953824288636-004469-135-2032-342-88-72.jpeg,paradileptus,4ecf053afab8d6bf3c79e387bab0779a6d3aab7267efab428f36b9f96aef4497,train,1
SPC-EAWAG-0P5X-1592208460910800-12953828288969-004509-088-1608-1016-40-104.jpeg,paradileptus,d5450b7001d5fed176097b04587eceee6c92294f6bb74305011b7df43ba694e7,train,1
SPC-EAWAG-0P5X-1592208461858636-12953829289052-004519-076-1726-1188-56-76.jpeg,paradileptus,738d3b79e9499c74a7ce5c90bc3bfc668ad0af338093ac84cf254f94129f3226,train,1
SPC-EAWAG-0P5X-1592208462904347-12953830289135-004529-074-1864-1254-52-104.jpeg,paradileptus,861ac057efb1b34cef3e2ba561fa9520e5887d42e75e2e4cd8345534bfdb6d18,train,1
SPC-EAWAG-0P5X-1592208463849456-12953831289218-004539-066-1922-1336-64-100.jpeg,paradileptus,ec80327e463e236de0e0a4507da4ca1643ec60584c9cc024fda8f92876711a72,train,1
SPC-EAWAG-0P5X-1592208465901256-12953833289385-004559-043-1772-1692-72-76.jpeg,paradileptus,49ac825da361cebdef13ca5a23b249349ce839843f7486ccd9698fd20d90a8a0,train,1
SPC-EAWAG-0P5X-1592208466859052-12953834289468-004569-031-1440-1772-52-96.jpeg,paradileptus,5077cf374d42d3d30ed77633ff0ddfa5f929ecc709c0ba727aa2ee44b72b465b,train,1
SPC-EAWAG-0P5X-1592208600939674-12953968300608-005909-069-1844-1382-56-60.jpeg,paradileptus,79c459da6cd4961961d9abcf7aa924bf1ed57697eb479288c137f4d6c4421b4f,train,1
SPC-EAWAG-0P5X-1592215272354559-12960639693913-000629-046-652-1722-48-60.jpeg,paradileptus,e983d43ab86b52e2897c8138dc0ce48368c33cdb9721d1e887053c0bb39bb81e,train,1
SPC-EAWAG-0P5X-1592215292378089-12960659695576-000829-039-1840-1720-40-92.jpeg,paradileptus,505b632bbfceab35332234b6ca8c861009de7f19279462702b1e8d6071b7f6a0,train,1
SPC-EAWAG-0P5X-1592215293419680-12960660695659-000839-039-2886-1644-88-80.jpeg,paradileptus,b0b3249c37d1565e94755c2e3ae3f03a9814e96aa37853b2247e502264b98c5a,train,1
SPC-EAWAG-0P5X-1592215337421332-12960704699317-001279-128-1184-320-76-32.jpeg,paradileptus,54d24f3e84769cdb14d78ebdd2612a9207f465ec3ac410e6bbaa9961e0e8cf4c,train,1
SPC-EAWAG-0P5X-1592215471417673-12960838710456-002619-135-760-294-64-44.jpeg,paradileptus,b823101c6ac0ba8acfab339e04b1de0371e35821b490d054c6c799dc7cfcae8f,train,1
SPC-EAWAG-0P5X-1592215509401308-12960876713615-002999-095-2140-846-68-32.jpeg,paradileptus,f451267641dbaa2f62ce43db4577656dfe1a7e25ccc27fc88330f9d1bf37a851,train,1
SPC-EAWAG-0P5X-1592215537378306-12960904715943-003279-107-1648-628-36-84.jpeg,paradileptus,25b27e1ecf0c7b1c9133cbb473f400fc2c9acc9a8e67fc41f1a2171f2b7c0899,train,1
SPC-EAWAG-0P5X-1592215547381549-12960914716775-003379-128-1972-366-36-100.jpeg,paradileptus,c5ee36fd88900910249361b7ddff40539a3ac37165bbcfb07235e0c166e215f0,train,1
SPC-EAWAG-0P5X-1592215589404458-12960956720266-003799-097-1522-1020-44-44.jpeg,paradileptus,b3613281828599a6e7c6f16ce55853ee739eea4b0a9a03f594b130f8de88b57c,train,1
SPC-EAWAG-0P5X-1592215670418023-12961037727000-004609-065-2106-1262-88-68.jpeg,paradileptus,378468373b31235a432a3332d6ad4aad389fb880d8047a45afcbf4d6c72d6652,train,1
SPC-EAWAG-0P5X-1592215678396831-12961045727665-004689-083-2498-1054-64-72.jpeg,paradileptus,60cfecf48b0dfdf3f386069f22e5e58f9530de62c99d81342f0e7f3590e4166c,train,1
SPC-EAWAG-0P5X-1592215691446096-12961058728746-004819-024-2736-1938-104-80.jpeg,paradileptus,4b1f744d7ce82aec137c305db5b269710bd92310d361647f8e2571d61e61e325,train,1
SPC-EAWAG-0P5X-1592215693411355-12961060728912-004839-030-1800-1624-56-76.jpeg,paradileptus,aca6f4cdc831702f193df3dd6e659daefa0679138978f3a74f5b044ddee4a679,train,1
SPC-EAWAG-0P5X-1592215731415638-12961098732071-005219-108-1228-570-52-52.jpeg,paradileptus,45a7053509d3ce248d01d2406a72c397e08bb6f0a8646d918da20898f57e0b1f,train,1
SPC-EAWAG-0P5X-1592215792438723-12961159737142-005829-030-2088-1858-100-44.jpeg,paradileptus,a7028426c17c98082cfc7dfe003229c95c0fdd4ca03d56f8b5ce23ebdfac71f8,train,1
SPC-EAWAG-0P5X-1592222421894911-12967789097905-000119-048-1698-1480-44-124.jpeg,paradileptus,943f2760d6fefd767ddbb2721a097417c7b695acea1670dddedafa807e76ec6b,train,1
SPC-EAWAG-0P5X-1592222539872951-12967907107714-001299-050-2408-1540-56-96.jpeg,paradileptus,681c92c3ac3d51b37999f3bdf48523df3cdd53dc321af754f2cbc3b9921940cd,train,1
SPC-EAWAG-0P5X-1592222973974100-12968341143794-005639-129-1346-500-88-52.jpeg,paradileptus,cb1854a5d1ba9b5e4159b26a5c9dca39c86a0bdd383f6b302b79a00c843d8870,train,1
SPC-EAWAG-0P5X-1592222974935107-12968342143877-005649-101-3050-742-48-100.jpeg,paradileptus,3d5c170ff76ee56bea14d5bc4333665b1fb72d91af80262f0369a91b368a0afb,train,1
SPC-EAWAG-0P5X-1592222975915650-12968343143960-005659-028-2776-1800-40-68.jpeg,paradileptus,6962e5cf31491477550d3cbeba35834c361cfff27a98b9fa5f07734588f0eeac,train,1
SPC-EAWAG-0P5X-1592222976959835-12968344144043-005669-102-2122-610-32-116.jpeg,paradileptus,e427b03662c5af0cdcaf46a9f1f2d5e6b9f5b3764e717e5cde79f3959cdbc420,train,1
SPC-EAWAG-0P5X-1592222977922981-12968345144127-005679-098-2140-1028-48-68.jpeg,paradileptus,ec8fe34af74fe6614051b34d755db2579ba663dc93a212faa566184e1f8b747a,train,1
SPC-EAWAG-0P5X-1592222977922981-12968345144127-005679-144-1500-50-44-116.jpeg,paradileptus,d4428129c3261d01223a2f95d9a8741b1ca6ab7b87ccefe9fc251333dfac0ca2,train,1
SPC-EAWAG-0P5X-1592280030693646-13025397026212-000209-051-1690-1568-32-84.jpeg,paradileptus,44e33c627e452f72ec3eb3b5d59ee1e289ca09780e2aea645bedf387a5ae25ad,train,1
SPC-EAWAG-0P5X-1592280037691714-13025404026794-000279-051-3008-1384-76-88.jpeg,paradileptus,acec4c60cd63a08f6016806f90d13331edf3406a71e6330bedbe96b04721bd57,train,1
SPC-EAWAG-0P5X-1592280038705399-13025405026877-000289-116-1776-264-60-112.jpeg,paradileptus,d2223eb91de690b6359109fb78a992c258d0e55dca4fa6c9029d1c871621df6b,train,1
SPC-EAWAG-0P5X-1592280057688141-13025424028457-000479-073-1902-946-52-100.jpeg,paradileptus,746b84767e7014e0ccc3e5e5a4ecd125dcc414a69499e4af52eea632939d734b,train,1
SPC-EAWAG-0P5X-1592280059686193-13025426028623-000499-034-1680-1830-124-64.jpeg,paradileptus,e16b92b1cdf9fe7b4e2de0cd95ee3f91c114baec899bc1b159bae97a8b9629c3,train,1
SPC-EAWAG-0P5X-1592280062696632-13025429028872-000529-089-1800-878-68-88.jpeg,paradileptus,d6a78160a332da418d1e5817b6e1e1d2f36de147f5a4a924a22438d7343d1344,train,1
SPC-EAWAG-0P5X-1592280062696632-13025429028872-000529-113-3314-512-52-112.jpeg,paradileptus,14eab50e1695d0a7d00eaed56c422d81ff9f7828693cba2a14cba05f3edd58f6,train,1
SPC-EAWAG-0P5X-1592280065686231-13025432029122-000559-054-2374-1188-100-72.jpeg,paradileptus,28a58f816e391849cc5f0c61480e6294372504138572058a4a7025b9bdeca4fd,train,1
SPC-EAWAG-0P5X-1592280110676200-13025477032863-001009-078-2776-1082-68-56.jpeg,paradileptus,0d1e27febce4bf85fefb471fceded64f8e1c9027ae982b2538c48561058879c6,train,1
SPC-EAWAG-0P5X-1592280113688906-13025480033112-001039-098-2392-600-96-64.jpeg,paradileptus,fddc1377f01ef2a4abade11bf7498617c9d81caaf3a1316eae342d1920a0ecc2,train,1
SPC-EAWAG-0P5X-1592280130661646-13025497034525-001209-040-1982-1486-36-108.jpeg,paradileptus,9c332df487f0932fa8537b4cfaca74ae524cc7773223c7c1849aa72b6b021a72,train,1
SPC-EAWAG-0P5X-1592280147683642-13025514035939-001379-125-2286-542-44-84.jpeg,paradileptus,fb05aff7aa1e85abac3aafad0e8c75dd322802b22328216217afca7e1f84250f,train,1
SPC-EAWAG-0P5X-1592280153677487-13025520036437-001439-116-2144-412-96-108.jpeg,paradileptus,0db860065f7291c0bda120c799db3a29d935cd377d2aad59ad925e76e4eaf0dc,train,1
SPC-EAWAG-0P5X-1592280166682764-13025533037518-001569-103-1366-408-88-76.jpeg,paradileptus,a16ebcf265d2d26c657083a42e6e240530ac362681f3f4e36432e3e586d60ae4,train,1
SPC-EAWAG-0P5X-1592280174711862-13025541038183-001649-094-2022-826-72-32.jpeg,paradileptus,a380d4dd240df83c73c092dbda295d1135d6d654d47559ba6b1ce405d8ea2f86,train,1
SPC-EAWAG-0P5X-1592280178695684-13025545038516-001689-038-2296-1582-76-108.jpeg,paradileptus,af3dbf3525258836ef09146b8204d896ecc6cc9ad09597141a20a52786a49a07,train,1
SPC-EAWAG-0P5X-1592280188667529-13025555039347-001789-043-778-1660-44-100.jpeg,paradileptus,ebf327e868f7f55579d0f7c6ec344efd61afcc5422e1adfd800820d506cf9585,train,1
SPC-EAWAG-0P5X-1592280201700711-13025568040428-001919-052-586-1408-32-104.jpeg,paradileptus,f7fda64c7aa7ca27f4bc09cc260b5c1df85c52f89bedbbc10266a447bf087aa6,train,1
SPC-EAWAG-0P5X-1592280204680507-13025571040677-001949-082-2164-950-72-32.jpeg,paradileptus,587265537fe3e31ed18ba373c972ccda382244ed7205730e3284e5c65f173602,train,1
SPC-EAWAG-0P5X-1592280209694107-13025576041093-001999-017-970-1784-44-100.jpeg,paradileptus,6f3aed8377f8c7aca246ca3a192f1ae048635ecb7a447a78d691cc91ac2bfbff,train,1
SPC-EAWAG-0P5X-1592280222719522-13025589042174-002129-036-700-1940-40-88.jpeg,paradileptus,05fbe3d02b15c5f248c39a8f1351255c8576c2b9775fc1080bda7eb3ddb2995a,train,1
SPC-EAWAG-0P5X-1592280223699015-13025590042257-002139-074-1934-952-68-84.jpeg,paradileptus,3616421173bbcc9bdda19d00b893a1f003bcaf20c6518fd5b12b4b5818a6a2ea,train,1
SPC-EAWAG-0P5X-1592280231684633-13025598042922-002219-044-2470-1514-36-104.jpeg,paradileptus,04d985a3d18bfe60611d81c09d16beda54ae2ab1f317b76a8f3458883726b201,train,1
SPC-EAWAG-0P5X-1592280254697797-13025621044834-002449-007-2408-2342-92-28.jpeg,paradileptus,84cf298af05ef8bd9657e634c0a8c499e315e9c1dc6ac33c958c9cf4f8ebcb56,train,1
SPC-EAWAG-0P5X-1592280260715165-13025627045333-002509-047-3022-1510-48-112.jpeg,paradileptus,1ff611a1d310f691aac5b9fe4f3ac3697c262cda5d5a3056db481b282d42b515,train,1
SPC-EAWAG-0P5X-1592280264689902-13025631045665-002549-140-1450-422-72-84.jpeg,paradileptus,a9cf026dfa059799e0b48e48c2f576438f32b9a9395ea7472bf6aa7172af35d5,train,1
SPC-EAWAG-0P5X-1592280283688817-13025650047245-002739-014-2174-2312-92-52.jpeg,paradileptus,17f7d2acbc11a97ee2e4395d02ed5fc6d11477bfec44af7860ae23139b4c7404,train,1
SPC-EAWAG-0P5X-1592280320705640-13025687050321-003109-023-1540-1840-36-112.jpeg,paradileptus,d21c75b751a5ad748db1a46b1f8003dbd4a56d165f3750df7d7814fb1ee429a3,train,1
SPC-EAWAG-0P5X-1592280326696021-13025693050819-003169-069-2690-1232-36-100.jpeg,paradileptus,7ca58bee4ad238b8438a24e9731385dfea3ee6dbfa082eae1f03b60b5f23adc0,train,1
SPC-EAWAG-0P5X-1592280342706502-13025709052150-003329-062-1272-1098-96-64.jpeg,paradileptus,168305e2bae8bd7b8b99b447a345913d26baf6c1cc15eb00451285a28e6e3455,train,1
SPC-EAWAG-0P5X-1592280348683077-13025715052648-003389-065-1694-1038-56-112.jpeg,paradileptus,4f596c0d599495eb33303d4773602ee0e5aa5a55c367d0b363d156af99d35657,train,1
SPC-EAWAG-0P5X-1592280352721176-13025719052981-003429-120-1204-412-40-96.jpeg,paradileptus,238a7847ccb80ba66dee8efba3c2c93cf0177aba15ddd3f85c50cdfbc3c16ff4,train,1
SPC-EAWAG-0P5X-1592280356705781-13025723053313-003469-071-650-1042-60-104.jpeg,paradileptus,ca722e522d9fec09807382baab5c0f7f180d0f05e2f7a41decbb419c3e990d97,train,1
SPC-EAWAG-0P5X-1592280375701183-13025742054893-003659-085-680-946-36-116.jpeg,paradileptus,2afade68aaae0c015e93cecdcef202c1d0ab197d5163b29e631c69ee2b3fd16f,train,1
SPC-EAWAG-0P5X-1592280385726513-13025752055724-003759-068-1830-1226-68-80.jpeg,paradileptus,a0098e7b09bc958dd0bfbcfb3f09afde0e3b928f0d488f9e20d2bf87f7534a6b,train,1
SPC-EAWAG-0P5X-1592280405712063-13025772057387-003959-076-730-850-32-104.jpeg,paradileptus,b0319ef53edeacdeec6c49550ca3f3a16c2c8313657d597eab3974d18a72a66a,train,1
SPC-EAWAG-0P5X-1592280407689176-13025774057553-003979-028-2006-1746-40-128.jpeg,paradileptus,0609b2901d91836e594afe7e9ae6b744a485da0852de55b1ca015c7dd7c0ce23,train,1
SPC-EAWAG-0P5X-1592280412719121-13025779057969-004029-029-2228-1742-36-112.jpeg,paradileptus,c9471004539674b5ba9e62085fbec482b1de07475e10158a057f65a6b71ddfed,train,1
SPC-EAWAG-0P5X-1592280425713467-13025792059050-004159-103-1636-506-48-108.jpeg,paradileptus,b3ba5455cd68dacd26acfd8bb26f796445653eb3c1bcf41ef743f0d79ad3c9ee,train,1
SPC-EAWAG-0P5X-1592280490699997-13025857064453-004809-039-1624-1582-84-36.jpeg,paradileptus,fbe317aad32536254280c25b0b19089f35591155598bd715a90dcd45ecdc282d,train,1
SPC-EAWAG-0P5X-1592280497741998-13025864065035-004879-080-1920-734-60-80.jpeg,paradileptus,f588242da473b061826e81497204a0822a80d8d2cf09aabfce1c5103969673c7,train,1
SPC-EAWAG-0P5X-1592280524729721-13025891067280-005149-031-2002-1794-36-84.jpeg,paradileptus,f015faf814766ea17267c43305743140bb9ac2aa563e2ae782f7f75ac0ad6c94,train,1
SPC-EAWAG-0P5X-1592280537714686-13025904068360-005279-050-1110-1340-56-84.jpeg,paradileptus,6dc5ce5a31177c2a353a96cf8641f928cc10e8f7712f009cfee100df76ce2c24,train,1
SPC-EAWAG-0P5X-1592280537714686-13025904068360-005279-102-2362-402-68-104.jpeg,paradileptus,f3ce93fe1fcfdcbeecd33a6256753281e1d5f4fb8bcd0f36b8d0c01d760c69aa,train,1
SPC-EAWAG-0P5X-1592280537714686-13025904068360-005279-109-2306-308-80-36.jpeg,paradileptus,3a6c59cae9fd1ae8a9773454d8daa3fce221eb00bc527aaf340bc217ef57390f,train,1
SPC-EAWAG-0P5X-1592280552702807-13025919069607-005429-074-1722-966-80-48.jpeg,paradileptus,9c8cc372d5b289ac8ebb50905ed35a385a19c84aadf89c8c972495c29760cacf,train,1
SPC-EAWAG-0P5X-1592280558703579-13025925070106-005489-069-2128-1346-36-108.jpeg,paradileptus,431b33aa3d2f34be878a08189688bf4ed30699e5d38704abddaf35cea5c944f7,train,1
SPC-EAWAG-0P5X-1592280585725150-13025952072351-005759-099-1778-670-60-92.jpeg,paradileptus,47b2ce282c5a56fb8f7ebea41ebaf5dd78dd0049926a845b346d1800a2ee6de8,train,1
SPC-EAWAG-0P5X-1592287213156969-13032579359265-000039-050-1364-1494-40-120.jpeg,paradileptus,5c8accc2a6c13fedbedd34109626239f8ec240baefa658ea8133865acff6a0b8,train,1
SPC-EAWAG-0P5X-1592287219128732-13032585359763-000099-025-1278-1976-32-108.jpeg,paradileptus,202c8b9ab276067cad0e22914c0a2a2c65535c4ae349eebd0a5c7929ef1e42b4,train,1
SPC-EAWAG-0P5X-1592287226107940-13032592360345-000169-010-1054-2106-48-116.jpeg,paradileptus,837dd9092a24c624ef4e8a84cd44014198e46022d711db81d20bef0822fbc1ee,train,1
SPC-EAWAG-0P5X-1592287265139171-13032631363587-000559-080-2010-1260-36-112.jpeg,paradileptus,9725ec7869415eb8fa8a36d49b673087934defba0bdfcfe08e21cf4a8c5a0daf,train,1
SPC-EAWAG-0P5X-1592287267116117-13032633363754-000579-002-1738-2510-40-64.jpeg,paradileptus,ec24100fe822493d7b9c6c79f68b9b6e9f258ccb2ef4c3d6b75d1cfbcbb85676,train,1
SPC-EAWAG-0P5X-1592287271101461-13032637364086-000619-076-2202-1322-44-100.jpeg,paradileptus,b9a977f73a678bb24d2bef00857ee75f8180ae1adfefb053f42c4658e793f0ee,train,1
SPC-EAWAG-0P5X-1592287321107966-13032687368243-001119-084-3150-966-40-64.jpeg,paradileptus,89bb53ec22b11002eafec3a9ac68ec1a2d160caed7ab9cca1a2c127343d0403c,train,1
SPC-EAWAG-0P5X-1592287343128230-13032709370072-001339-082-3006-1036-44-116.jpeg,paradileptus,db62132726a8cbc4e5ccf77f4d30a50b1c815608bf20a269e5d7b58d605d4a23,train,1
SPC-EAWAG-0P5X-1592287354152331-13032720370986-001449-136-1244-422-100-36.jpeg,paradileptus,c87ecedb86e32f064c976b05fe4539fb3c4adda5bbf5305c1e2846410a429d17,train,1
SPC-EAWAG-0P5X-1592287378154834-13032744372981-001689-086-1196-1062-36-112.jpeg,paradileptus,52361e61c85859a54e581e1cef9a4a5d11a725deac6d9101986472dcf051cafc,train,1
SPC-EAWAG-0P5X-1592287378154834-13032744372981-001689-116-2474-558-64-96.jpeg,paradileptus,630a0be2dbda8ce66e5947d9eb08b46bab1315a17c9e67271500693b39d6a491,train,1
SPC-EAWAG-0P5X-1592287390132806-13032756373979-001809-114-3026-470-88-52.jpeg,paradileptus,b5c75174a898ef8c988f617eb073e920bf83c8915f77285ff200098641368127,train,1
SPC-EAWAG-0P5X-1592287419117105-13032785376390-002099-035-1038-1766-32-96.jpeg,paradileptus,1fac618140439c3885a7e6795c53dfed237ef9a3761dff00ae55dccb02d14c16,train,1
SPC-EAWAG-0P5X-1592287421137726-13032787376556-002119-116-1174-726-44-104.jpeg,paradileptus,82f8a0bb7a6b339e6d4720fdbeb67a8147acb41f8ede1dfe70207ce43d1abd9e,train,1
SPC-EAWAG-0P5X-1592287431149562-13032797377387-002219-096-1104-820-40-120.jpeg,paradileptus,3786ceb5bdbd7907002bfc32fb1a377570e6b0ac02188e75abbb0817296fd3d7,train,1
SPC-EAWAG-0P5X-1592287438119021-13032804377969-002289-028-1170-1870-40-100.jpeg,paradileptus,a2674cd95d954be59665b3b5b25786d058fcf0e92e0a44962bbab827717b4e5a,train,1
SPC-EAWAG-0P5X-1592287458133710-13032824379632-002489-090-1156-638-40-108.jpeg,paradileptus,bf1737ea2231a57971a4b4d1c76cf59dd207e8536d80e420b8f2fca1e56ea584,train,1
SPC-EAWAG-0P5X-1592287507127258-13032873383706-002979-096-3006-1096-40-116.jpeg,paradileptus,50e56ea8ebd7b478fbca004da270e0b9d3c659d94825fca0d28a5ae5dd6c0600,train,1
SPC-EAWAG-0P5X-1592287522146839-13032888384953-003129-083-1276-1012-44-104.jpeg,paradileptus,605d8c056b87088c9a40ff8d744cf6e478df6af5c404010d060682e2eac45aac,train,1
SPC-EAWAG-0P5X-1592287564131616-13032930388444-003549-087-1682-1098-88-44.jpeg,paradileptus,007251100e758f25c3da07ae2bd0ff28c372a4eb46581d176ec609537c2626a1,train,1
SPC-EAWAG-0P5X-1592287612168586-13032978392434-004029-088-1646-1282-84-96.jpeg,paradileptus,6e8845f0ad35d8a7f2ea19823e993c8ef285a334e65626dc601a7bc2c03e632f,train,1
SPC-EAWAG-0P5X-1592287627143020-13032993393681-004179-072-1620-1248-44-100.jpeg,paradileptus,8c22a8ee56f9e1dcaa811d4886be6e7233579f6ce19cedba6f7bdbec36dec4ec,train,1
SPC-EAWAG-0P5X-1592287632163616-13032998394097-004229-086-1668-404-56-100.jpeg,paradileptus,f1e35721194e1338520f209b4d399a5beae344ddb11a83ff182474d5f235c070,train,1
SPC-EAWAG-0P5X-1592287635158135-13033001394347-004259-067-1302-1168-36-108.jpeg,paradileptus,386e35c23224cedd41cf9c0aff45637212641bc8e3fdb86ab09f7f4866e5cf5d,train,1
SPC-EAWAG-0P5X-1592287647159480-13033013395344-004379-049-1780-1508-32-100.jpeg,paradileptus,194204c09d5c29096a212c46b0c7002a3996a210a220717c5f45bb04fe8d2d2c,train,1
SPC-EAWAG-0P5X-1592287670168146-13033036397256-004609-147-2470-656-80-60.jpeg,paradileptus,c19ca68ded44bd08b0e53a70d47be6125f718be4e9caa095a68437d0f44a5261,train,1
SPC-EAWAG-0P5X-1592287680160408-13033046398087-004709-030-1986-1800-52-84.jpeg,paradileptus,de1a6e8636b567b5ab84bbd665a0ba71cb9de610e83529e7ea35ed91003c0d61,train,1
SPC-EAWAG-0P5X-1592287694169067-13033060399251-004849-001-2328-2276-76-84.jpeg,paradileptus,59ef96143da5d88138064d4c332d438147c6623a3c40f03e4ef0ec420171bca2,train,1
SPC-EAWAG-0P5X-1592287695144477-13033061399334-004859-066-1872-1526-40-96.jpeg,paradileptus,e72d08ea20a2827be0071b9309652ae88d5adff283160ea1c65c94de7bfb6e19,train,1
SPC-EAWAG-0P5X-1592287711180442-13033077400665-005019-056-348-1412-68-84.jpeg,paradileptus,85f79422b95b18497559fcedaa381741381749d584e6508b759be7fbb1c495b8,train,1
SPC-EAWAG-0P5X-1592287714164435-13033080400914-005049-045-2926-1334-32-112.jpeg,paradileptus,01c350fca8cfc19c19411b92d187fdb963aaa2394e9b10e53c716ee1bf1ac022,train,1
SPC-EAWAG-0P5X-1592287733176201-13033099402494-005239-070-872-1118-68-80.jpeg,paradileptus,17edafe30cc7231fb717387d3a05a46589164ed7d0616cf9913fe244dcf97475,train,1
SPC-EAWAG-0P5X-1592287752167750-13033118404073-005429-009-1452-2228-88-80.jpeg,paradileptus,07df4488532882aa8bd4ff1f1dd5a8c938a2a8257ba85a02d54d4caf3f9ae596,train,1
SPC-EAWAG-0P5X-1592287771168708-13033137405653-005619-044-1046-1516-36-100.jpeg,paradileptus,5e3a3fed7c024f3b59281709af2d36af07b9501090f8d47f348d70e3531b296d,train,1
SPC-EAWAG-0P5X-1592294440789327-13039806886344-000309-061-1806-1612-76-84.jpeg,paradileptus,bc6024513d976948b0e4c75f2a40eeb89843008e525871058e3e6e1f4ba613ca,train,1
SPC-EAWAG-0P5X-1592294442778396-13039808886510-000329-090-2078-1080-48-120.jpeg,paradileptus,f6eaae5c2f9178459cdbbeb73f7429a3a24d20455a104a02700a6d3651a714a6,train,1
SPC-EAWAG-0P5X-1592294445742006-13039811886760-000359-047-1454-1496-84-48.jpeg,paradileptus,e730ffb28b65b2c6c801215cca37c6b0c17bd28f19149e692b90651783b632b4,train,1
SPC-EAWAG-0P5X-1592294456737844-13039822887674-000469-035-876-1792-40-120.jpeg,paradileptus,8d17bca6d51c0ed4c9d1558c7de0ef4c941ee0da4a700ce4f9273cb675d846f8,train,1
SPC-EAWAG-0P5X-1592294563775276-13039929896569-001539-160-2072-434-64-88.jpeg,paradileptus,a38832023182e42dced8ae5e13bc3b2f9426c1383a0290711afcf2d13cb02dbf,train,1
SPC-EAWAG-0P5X-1592294637808857-13040003902721-002279-060-1562-1556-40-80.jpeg,paradileptus,dda5b16f0af53ab6b8b80600ebf01d8ba17ccfb0da5d60611ae82f1d1df16f6b,train,1
SPC-EAWAG-0P5X-1592294663796130-13040029904883-002539-084-370-1186-72-56.jpeg,paradileptus,96db847339f12dfd69094b11499c1e649f539308c651e7d1097b43a73cd7bf9f,train,1
SPC-EAWAG-0P5X-1592294674792813-13040040905797-002649-142-1608-348-116-80.jpeg,paradileptus,851465ce9cbcc83a4d8644f70fe8a378c061693969e086f1bac0a6824f4c3f91,train,1
SPC-EAWAG-0P5X-1592294680806501-13040046906296-002709-147-1056-538-36-68.jpeg,paradileptus,9d4b03fb475faa232c2a986b4255a02271249b84afe2843e350f8e536fe0b060,train,1
SPC-EAWAG-0P5X-1592294735765036-13040101910868-003259-083-1216-1064-48-88.jpeg,paradileptus,a0c8ca166e2dc62094f08fb4def11882eb178770acf2bdd03c0424e9f0bb7eee,train,1
SPC-EAWAG-0P5X-1592294772783375-13040138913944-003629-006-1596-2444-56-80.jpeg,paradileptus,901e5d42b6e00914deeb68fa44ee6d69cc3a2d1e5b0e36c25dd62c2411330bb6,train,1
SPC-EAWAG-0P5X-1592294796814404-13040162915939-003869-075-2442-1280-116-36.jpeg,paradileptus,2df0dde8f80880b27bfd839ce1e5bf5d7159db17e3239ced0768e741af85a2c2,train,1
SPC-EAWAG-0P5X-1592294798785266-13040164916106-003889-143-2996-772-72-52.jpeg,paradileptus,0a16420bafcef030a4312a73f22dfd1aee5151fb9851786f4efc27e3a7ccea9c,train,1
SPC-EAWAG-0P5X-1592294854801314-13040220920761-004449-157-2326-334-88-64.jpeg,paradileptus,e3701f59ecbf1cc062bd2722dab729ff1cf80eabf4cfd77a2f834799359c5c68,train,1
SPC-EAWAG-0P5X-1592294878823927-13040244922756-004689-133-1966-528-60-80.jpeg,paradileptus,9ece67fc0e87f588b57304279429068347ddb13ef4a0a358e0d9957389852175,train,1
